year;male;CGT;tx0;tx1;tx2;tx3;tx4;tx5;tx6;tx7;tx8;tx9;tx10;tx11;tx12;tx13;tx14;tx15;tx16;tx17;tx18;tx19;tx20;tx21;tx22;tx23;tx24;tx25;tx26;tx27;tx28;tx29;tx30;tx31;tx32;tx33;tx34;tx35;tx36;tx37;tx38;tx39;tx40;tx41;tx42;tx43;tx44;tx45;tx46;tx47;tx48;tx49;tx50;tx51;tx52;tx53;tx54;tx55;tx56;tx57;tx58;tx59;tx60;tx61;tx62;tx63;tx64;tx65;tx66;tx67;tx68;tx69;tx70;tx71;tx72;tx73;tx74;tx75;tx76;tx77;tx78;tx79;tx80;tx81;tx82;tx83;tx84;tx85;tx86;tx87;tx88;tx89;tx90;tx91;tx92;tx93;tx94;tx95;tx96;tx97;tx98;tx99;tx100;tx101;tx102;tx103;tx104;tx105;tx106;tx107;tx108;tx109;tx110
2037;0;24;.00032131;.00008259;.00006373;.00005207;.00004506;.0000413;.00004008;.0000412;.00004484;.00005085;.00005819;.00006626;.00007507;.00008463;.00009491;.00010669;.00012186;.00014238;.00016731;.00019174;.0002113;.0002239;.00022813;.00022351;.00021386;.00020628;.00020391;.00020657;.00021446;.00022818;.00024727;.00026967;.00029431;.00032142;.00035127;.00038416;.00042043;.00046044;.00050461;.00055341;.00060735;.00066702;.00073306;.00080621;.00088728;.00097719;.00107697;.00118777;.0013109;.00144782;.00159965;.00176691;.00195056;.00215206;.00237303;.00261521;.00288048;.00317086;.00348857;.00383596;.00421561;.00463027;.00508291;.00557676;.00611526;.00670214;.00734141;.00803738;.00879468;.00961831;.0105253;.01154604;.01270657;.0140291;.01553992;.01727022;.01925718;.02154524;.02418776;.02724908;.0308071;.0349567;.03981397;.04552196;.05225802;.06024384;.06975885;.08115877;.0949015;.11158414;.13094353;.15252864;.17672094;.20370808;.23194927;.2619481;.29620481;.33384993;.37500411;.41974058;.46807407;.51995029;.57523698;.63371739;.69508727;.75895626;.82485413;.89224211;.96052901;1;1
2037;1;24;.00031556;.00009368;.00007886;.00006709;.00005768;.00005012;.00004401;.00003906;.00003503;.00003247;.00003262;.00003639;.00004511;.00006209;.00009493;.00014974;.00021679;.00027577;.00031734;.00034838;.00037446;.00039407;.00040605;.00040964;.00040775;.0004067;.00040966;.00041672;.00042808;.00044411;.0004644;.00048764;.00051326;.00054149;.00057262;.00060696;.00064487;.00068677;.00073311;.00078442;.0008413;.00090443;.00097459;.00105267;.00113968;.00123679;.00134534;.00146688;.00160317;.00175626;.00192752;.00211728;.0023266;.00255759;.00281258;.00309418;.0034053;.00374917;.00412939;.00454998;.00501543;.00553076;.00610156;.00673412;.00743544;.00821341;.00907683;.01003563;.01110095;.01228532;.01362499;.01515384;.01689061;.01886768;.02112315;.02370201;.0266576;.03005333;.03396497;.03848341;.04371826;.04980242;.05689799;.06520407;.074967;.08649422;.10017308;.11649695;.13610202;.15982033;.18558928;.2119439;.24089606;.27257603;.30694009;.34342726;.38202585;.42349615;.46781762;.51492063;.56468204;.61692253;.67140617;.72784256;.78589165;.84517126;.90526695;.96574375;1;1;1
2038;0;24;.00031741;.00008131;.00006274;.00005127;.00004437;.00004067;.00003948;.00004059;.00004419;.00005012;.00005739;.00006537;.0000741;.00008357;.00009377;.00010546;.00012052;.00014088;.0001656;.00018984;.00020924;.00022174;.00022595;.00022137;.0002118;.00020428;.00020191;.00020454;.00021234;.00022592;.00024481;.00026699;.00029137;.0003182;.00034775;.0003803;.0004162;.0004558;.00049951;.0005478;.00060118;.00066023;.00072558;.00079796;.00087817;.00096713;.00106586;.00117549;.00129731;.00143277;.00158297;.00174845;.00193013;.00212948;.00234808;.00258766;.00285009;.00313736;.00345167;.00379534;.00417093;.00458116;.00502897;.00551756;.00605032;.00663097;.00726345;.00795204;.00870133;.00951627;.01041389;.01142446;.01257391;.01388437;.01538204;.01709805;.01906952;.02134084;.02396536;.02700742;.03054501;.03467312;.03950815;.04519354;.05190732;.05987219;.06936906;.08075587;.09449379;.11118476;.13054883;.15212522;.17630945;.20328895;.23152696;.26152607;.29577908;.33341981;.37456887;.4192995;.46762649;.51949568;.57477497;.63324788;.69461045;.75847268;.82436471;.89174816;.96003222;1;1
2038;1;24;.00030956;.00009168;.00007709;.00006552;.0000563;.00004891;.00004295;.00003813;.00003422;.00003174;.00003191;.00003563;.00004418;.00006083;.00009302;.00014674;.00021249;.00027039;.0003113;.0003419;.00036765;.00038705;.00039894;.00040258;.00040081;.00039986;.00040285;.00040987;.00042112;.00043696;.000457;.00047995;.00050522;.00053306;.00056375;.0005976;.00063495;.00067621;.00072183;.00077233;.00082829;.00089037;.00095934;.00103607;.00112154;.00121691;.00132347;.00144272;.0015764;.00172649;.00189434;.00208029;.00228542;.00251177;.00276165;.00303762;.00334254;.00367957;.00405227;.0044646;.00492096;.00542629;.00598613;.00660664;.00729476;.00805824;.00890579;.00984721;.0108935;.01205706;.01337491;.01488092;.0165929;.01854313;.02076963;.02331733;.02623953;.0295997;.03347371;.0379527;.0431467;.04918925;.05624342;.06450973;.0742366;.08573447;.09939497;.11571762;.13534754;.15912985;.18492591;.21122914;.24011921;.27172494;.30601494;.34242695;.38092988;.42229086;.46648947;.51345664;.56307029;.6151527;.66947008;.72573468;.78360953;.8427159;.90264301;.96295963;1;1;1
2039;0;24;.00031357;.00008006;.00006177;.00005048;.00004369;.00004005;.00003889;.00003999;.00004355;.00004941;.0000566;.0000645;.00007314;.00008252;.00009265;.00010426;.0001192;.00013939;.00016391;.00018795;.0002072;.00021961;.00022379;.00021925;.00020975;.00020228;.00019993;.00020252;.00021024;.00022367;.00024237;.00026432;.00028845;.00031501;.00034426;.00037648;.000412;.00045119;.00049445;.00054224;.00059506;.00065349;.00071816;.00078978;.00086915;.00095717;.00105485;.00116332;.00128385;.00141787;.00156647;.00173018;.00190991;.00210712;.00232339;.0025604;.00282002;.00310422;.00341515;.00375515;.00412672;.00453257;.00497561;.00545898;.00598608;.00656054;.00718631;.0078676;.00860897;.0094153;.01030363;.01130414;.0124426;.01374109;.01522571;.01692755;.01888364;.02113834;.02374496;.02676786;.03028509;.0343918;.03920462;.04486744;.05155895;.05950283;.06898148;.08035505;.09408798;.11078703;.13015571;.15172355;.17589998;.20287222;.23110741;.26110721;.29535714;.33299424;.37413907;.41886489;.46718654;.51904998;.57432329;.63279019;.69414702;.75800408;.82389186;.89127233;.95955503;1;1
2039;1;24;.00030369;.00008974;.00007536;.000064;.00005497;.00004773;.00004192;.00003723;.00003343;.00003103;.00003122;.00003489;.00004328;.00005961;.00009116;.00014381;.00020829;.00026513;.00030537;.00033555;.00036096;.00038015;.00039195;.00039562;.00039397;.00039311;.00039613;.0004031;.00041425;.0004299;.00044968;.00047233;.00049726;.00052472;.00055497;.00058832;.00062511;.00066574;.00071065;.00076034;.00081538;.00087644;.00094424;.00101963;.0011036;.00119725;.00130185;.00141886;.00154998;.00169713;.00186165;.00204388;.0022449;.00246673;.00271161;.00298208;.00328093;.00361129;.00397664;.00438087;.00482834;.0053239;.00587299;.0064817;.00715686;.00790612;.00873809;.00966243;.01069001;.01183309;.01312944;.01461293;.01630046;.0182242;.02042207;.02293894;.02582807;.02915298;.03298964;.03742942;.04258275;.0485838;.05559658;.06382304;.07351365;.0849818;.09862339;.11494409;.13459796;.15844322;.1842661;.21051889;.23934809;.27088109;.30509856;.34143699;.37984635;.42110042;.46517889;.51201323;.56148241;.61341028;.66756513;.72366178;.78136633;.84030338;.90006574;.96022579;1;1;1
2040;0;24;.0003098;.00007884;.00006083;.00004971;.00004303;.00003945;.00003831;.0000394;.00004293;.00004872;.00005582;.00006364;.0000722;.0000815;.00009155;.00010306;.0001179;.00013792;.00016223;.00018607;.00020517;.00021748;.00022163;.00021714;.00020771;.00020031;.00019796;.00020051;.00020815;.00022144;.00023995;.00026167;.00028556;.00031185;.00034079;.00037268;.00040783;.00044662;.00048943;.00053672;.000589;.00064682;.00071081;.00078168;.00086021;.00094731;.00104396;.00115128;.00127052;.00140312;.00155012;.00171209;.0018899;.002085;.00229895;.00253343;.00279026;.00307142;.00337903;.00371539;.00408299;.0044845;.0049228;.00540102;.00592251;.00649087;.00710999;.00778406;.00851758;.00931539;.01019451;.01118506;.01231264;.01359926;.01507095;.01675871;.01869953;.02093771;.02352653;.02653037;.03002733;.03411271;.03890339;.04454368;.05121291;.05913575;.0685961;.0799563;.09368404;.11039095;.12976413;.15132357;.17549243;.20245775;.23069044;.26069127;.29493869;.33257285;.37371427;.41843622;.4667536;.51861246;.57388106;.63234331;.69369581;.75754916;.82343415;.89081307;.95909576;1;1
2040;1;24;.00029793;.00008784;.00007369;.00006253;.00005367;.0000466;.00004093;.00003636;.00003267;.00003035;.00003056;.00003416;.0000424;.00005841;.00008934;.00014095;.00020418;.00025998;.00029957;.00032932;.0003544;.00037336;.00038506;.00038877;.00038723;.00038646;.0003895;.00039642;.00040746;.00042292;.00044245;.0004648;.00048938;.00051645;.00054627;.00057912;.00061536;.00065536;.00069956;.00074846;.0008026;.00086263;.00092928;.00100337;.00108585;.00117781;.00128048;.0013953;.00152391;.00166819;.00182944;.00200804;.00220505;.00242245;.00266246;.00292755;.00322047;.00354429;.00390245;.00429877;.00473753;.00522351;.00576208;.00635922;.00702168;.007757;.00857367;.00948122;.0104904;.01161331;.01288848;.01434977;.01601319;.01791077;.02008035;.02256672;.02542312;.02871306;.03251264;.03691346;.0420263;.04798596;.05495739;.06314392;.07279806;.08423612;.09785826;.1141763;.13385323;.15776038;.18360982;.20981308;.2385826;.27004435;.30419079;.34045719;.37877503;.41992454;.46388551;.51058997;.55991789;.61169466;.66569061;.72162311;.77916118;.83793274;.89753407;.9575411;1;1;1
2041;0;24;.00030608;.00007764;.00005991;.00004896;.00004238;.00003886;.00003774;.00003883;.00004232;.00004804;.00005506;.0000628;.00007127;.00008049;.00009046;.00010189;.00011661;.00013646;.00016057;.00018421;.00020316;.00021538;.0002195;.00021504;.00020569;.00019834;.00019601;.00019852;.00020607;.00021923;.00023755;.00025905;.00028269;.00030871;.00033735;.00036891;.0004037;.00044209;.00048446;.00053126;.00058299;.0006402;.00070352;.00077365;.00085136;.00093754;.00103316;.00113935;.00125733;.00138851;.00153395;.00169418;.00187009;.0020631;.00227476;.00250673;.00276081;.00303896;.00334328;.00367605;.00403971;.00443693;.00487056;.00534369;.00585962;.00642193;.00703447;.00770139;.00842715;.00921652;.01008654;.01106721;.01218402;.01345886;.01491773;.01659153;.01851718;.02073895;.02331008;.02629495;.02977173;.03383585;.03860445;.04422223;.05086918;.05877095;.06821292;.07955961;.09328198;.10999649;.12937407;.15092523;.17508672;.20204542;.2302759;.26027808;.2945235;.33215533;.37329407;.418013;.46632706;.51818242;.57344746;.6319063;.69325578;.75710674;.82299026;.89036893;.95865282;1;1
2041;1;24;.00029229;.00008599;.00007207;.00006111;.00005242;.0000455;.00003996;.00003551;.00003193;.00002968;.00002991;.00003345;.00004154;.00005724;.00008756;.00013815;.00020016;.00025494;.00029389;.00032321;.00034795;.00036669;.00037829;.00038202;.00038059;.0003799;.00038296;.00038984;.00040075;.00041603;.0004353;.00045734;.00048159;.00050827;.00053765;.00057002;.0006057;.00064508;.00068858;.00073669;.00078994;.00084896;.00091447;.00098727;.00106829;.00115859;.00125937;.00137204;.00149819;.00163966;.00179772;.00197277;.00216585;.00237893;.00261416;.00287399;.00316112;.00347856;.00382968;.00421826;.0046485;.0051251;.00565336;.00623917;.00688917;.00761081;.00841245;.0093035;.01029458;.01139764;.01265195;.01409137;.01573099;.01760275;.01974437;.02220057;.02502455;.02827984;.03204262;.0364047;.04147725;.04739563;.05432575;.06247227;.07208973;.08349736;.09709954;.1134142;.13311329;.1570813;.18295703;.20911164;.23782264;.26921458;.30329147;.33948735;.37771566;.41876291;.46260898;.50918642;.55837623;.61000526;.66384587;.71961789;.77699323;.83560303;.89504696;.95490442;1;1;1
2042;0;24;.00030242;.00007648;.00005901;.00004823;.00004175;.00003829;.00003719;.00003827;.00004172;.00004737;.00005432;.00006197;.00007036;.0000795;.00008939;.00010073;.00011533;.00013502;.00015893;.00018237;.00020116;.00021328;.00021737;.00021295;.00020368;.00019639;.00019407;.00019655;.00020401;.00021703;.00023516;.00025644;.00027984;.00030559;.00033394;.00036518;.00039961;.0004376;.00047953;.00052584;.00057703;.00063365;.00069631;.0007657;.00084259;.00092786;.00102248;.00112753;.00124426;.00137405;.00151793;.00167645;.00185048;.00204143;.00225083;.00248031;.00273168;.00300685;.00330791;.00363712;.0039969;.00438988;.00481888;.00528696;.00579739;.00635372;.00695976;.00761961;.00833767;.0091187;.0099797;.0109506;.01205672;.0133199;.01476604;.01642598;.01833658;.02054204;.02309559;.02606159;.02951828;.03356122;.03830779;.04390309;.05052776;.05840843;.06783193;.07916498;.09288178;.10960364;.1289855;.15052847;.17468279;.20163512;.22986365;.25986743;.29411131;.33174138;.37287812;.41759479;.46590641;.51775923;.57302177;.63147833;.69282596;.75667574;.822559;.88993859;.95822482;1;1
2042;1;24;.00028675;.0000842;.00007049;.00005972;.00005121;.00004444;.00003903;.00003469;.00003121;.00002904;.00002928;.00003277;.0000407;.0000561;.00008583;.00013542;.00019623;.00025001;.00028832;.00031721;.00034162;.00036013;.00037162;.00037538;.00037404;.00037344;.00037651;.00038334;.00039413;.00040921;.00042823;.00044997;.00047388;.00050018;.00052912;.000561;.00059614;.0006349;.00067771;.00072503;.0007774;.00083543;.00089982;.00097135;.00105093;.0011396;.00123853;.00134908;.00147282;.00161154;.00176648;.00193805;.0021273;.00233615;.00256672;.00282141;.00310286;.00341406;.0037583;.0041393;.0045612;.00502862;.00554678;.00612148;.00675927;.00746748;.00825436;.00912921;.01010249;.011186;.01241977;.01383763;.01545378;.01730004;.01941403;.02184039;.02463227;.0278532;.03157946;.03590305;.04093548;.04681272;.05370155;.061808;.07138859;.08276544;.09634714;.11265773;.1323781;.15640595;.18230767;.20841453;.23706813;.26839168;.30240044;.33852728;.37666802;.41761525;.46134895;.50780219;.55685693;.60834152;.66203025;.71764539;.77486166;.83331333;.89260342;.95231469;1;1;1
2043;0;24;.00029883;.00007535;.00005813;.00004751;.00004113;.00003772;.00003665;.00003772;.00004113;.00004672;.00005359;.00006116;.00006947;.00007852;.00008833;.00009959;.00011407;.0001336;.0001573;.00018054;.00019918;.0002112;.00021526;.00021088;.00020169;.00019445;.00019214;.00019458;.00020197;.00021485;.00023279;.00025386;.00027702;.0003025;.00033056;.00036147;.00039555;.00043314;.00047464;.00052047;.00057113;.00062715;.00068916;.00075782;.00083391;.00091828;.00101189;.00111584;.00123133;.00135973;.00150208;.00165891;.00183108;.00201998;.00222714;.00245417;.00270285;.00297507;.00327292;.0035986;.00395454;.00434332;.00476775;.00523083;.00573583;.00628625;.00688584;.00753869;.00824914;.00902191;.00987398;.0108352;.01193074;.01318236;.01461588;.01626207;.01815773;.02034699;.02288305;.02583028;.02926697;.0332888;.03801339;.04358625;.05018865;.05804817;.06745312;.07877239;.09248343;.1092124;.1285984;.15013327;.17428055;.20122675;.22945354;.25945918;.29370193;.33133074;.37246607;.41718118;.46549115;.51734232;.57260332;.63105863;.69240548;.75625517;.82213928;.88952086;.95781044;1;1
2043;1;24;.00028133;.00008245;.00006896;.00005838;.00005004;.00004341;.00003813;.0000339;.00003051;.00002841;.00002867;.0000321;.00003988;.00005499;.00008414;.00013276;.0001924;.00024519;.00028287;.00031133;.0003354;.00035368;.00036507;.00036884;.0003676;.00036707;.00037015;.00037692;.00038759;.00040249;.00042125;.00044269;.00046625;.00049217;.00052068;.00055207;.00058667;.00062482;.00066694;.00071349;.00076499;.00082205;.00088532;.00095561;.00103377;.00112083;.00121794;.00132642;.0014478;.00158382;.00173571;.00190389;.00208939;.0022941;.00252011;.00276977;.00304568;.00335077;.00368828;.00406186;.00447559;.00493403;.00544229;.0060061;.00663191;.00732694;.00809934;.00895826;.00991404;.01097833;.01219186;.01358847;.01518147;.01700256;.01908924;.02148608;.02424618;.02743305;.03112306;.03540839;.04040089;.04623711;.0530847;.06115102;.07069455;.08204029;.095601;.11190684;.13164761;.15573428;.18166171;.20772166;.23631898;.26757551;.30151754;.33757679;.37563187;.41648128;.46010507;.50643685;.55535952;.60670288;.66024313;.71570489;.77276565;.83106275;.89020245;.94977082;1;1;1
2044;0;24;.00029528;.00007424;.00005728;.00004681;.00004053;.00003718;.00003612;.00003719;.00004056;.00004608;.00005287;.00006036;.00006859;.00007756;.00008729;.00009846;.00011283;.00013219;.00015568;.00017873;.00019721;.00020914;.00021317;.00020882;.00019971;.00019252;.00019023;.00019264;.00019994;.00021268;.00023044;.00025129;.00027422;.00029944;.00032721;.0003578;.00039153;.00042873;.00046979;.00051515;.00056528;.00062072;.00068207;.00075001;.0008253;.00090878;.00100141;.00110425;.00121852;.00134555;.00148639;.00164154;.00181187;.00199876;.0022037;.0024283;.00267432;.00294363;.00323829;.0035605;.00391263;.00429726;.00471716;.00517531;.00567493;.00621949;.00681271;.00745863;.00816155;.00892614;.00976938;.01072101;.01180606;.01304622;.01446723;.01609978;.0179806;.02015377;.02267245;.02560101;.02901778;.03301858;.03772126;.04327171;.04985183;.05769017;.06707649;.07838185;.09208693;.10882275;.12821275;.14973957;.17387995;.20082021;.22904546;.25905317;.29329516;.33092317;.37205762;.41677182;.46508086;.51693116;.5721915;.63064648;.69199353;.75584415;.8217301;.88911466;.95740852;1;1
2044;1;24;.00027601;.00008074;.00006747;.00005708;.0000489;.00004242;.00003726;.00003313;.00002984;.0000278;.00002807;.00003144;.00003909;.0000539;.00008248;.00013015;.00018864;.00024047;.00027752;.00030556;.00032929;.00034735;.00035862;.0003624;.00036125;.00036079;.00036388;.00037059;.00038114;.00039585;.00041435;.00043549;.00045871;.00048424;.00051233;.00054324;.0005773;.00061485;.00065629;.00070207;.00075271;.0008088;.00087099;.00094004;.00101681;.00110229;.00119761;.00130406;.00142313;.00155651;.00170541;.00187027;.00205211;.00225277;.00247432;.00271906;.00298955;.00328866;.00361959;.00398592;.00439165;.00484129;.00533985;.00589299;.00650705;.00718915;.00794732;.0087906;.00972916;.01077452;.01196813;.0133438;.01491396;.01671019;.0187699;.02113755;.02386616;.02701928;.03067331;.03492062;.03987339;.04566871;.0524751;.06050124;.07000753;.08132183;.09486105;.11116146;.13092178;.15506627;.18101912;.20703299;.23557509;.26676595;.30064263;.33663569;.37460699;.41536071;.45887702;.50509002;.55388355;.6050888;.65848387;.71379568;.77070443;.82885043;.88784312;.9472718;1;1;1
2045;0;24;.0002918;.00007316;.00005644;.00004613;.00003994;.00003664;.00003561;.00003666;.00003999;.00004546;.00005217;.00005958;.00006773;.00007662;.00008626;.00009735;.0001116;.00013079;.00015408;.00017693;.00019526;.00020709;.00021109;.00020678;.00019774;.00019061;.00018833;.0001907;.00019792;.00021054;.00022811;.00024875;.00027144;.0002964;.00032388;.00035416;.00038754;.00042435;.00046499;.00050988;.00055948;.00061434;.00067506;.00074228;.00081678;.00089938;.00099103;.00109278;.00120583;.00133152;.00147085;.00162435;.00179286;.00197775;.0021805;.0024027;.00264609;.00291252;.00320403;.0035228;.00387117;.00425169;.00466711;.00512038;.00561467;.00615344;.00674036;.00737942;.00807489;.00883138;.00966588;.01060801;.01168268;.01291148;.01432008;.0159391;.01780519;.01996237;.02246377;.02537376;.02877071;.03275055;.03743137;.04295945;.0495173;.05733443;.06670203;.07799333;.09169226;.10843467;.12782852;.14934734;.17348092;.20041543;.2286393;.25864927;.29289082;.33051843;.37165251;.41636635;.46467511;.51652529;.57178575;.63024126;.6915894;.75544184;.82133056;.88871897;.95701796;1;1
2045;1;24;.00027079;.00007908;.00006602;.00005582;.0000478;.00004145;.00003641;.00003239;.00002918;.00002721;.00002749;.00003081;.00003831;.00005284;.00008087;.00012761;.00018497;.00023585;.00027229;.0002999;.0003233;.00034112;.00035227;.00035606;.000355;.00035461;.0003577;.00036435;.00037478;.00038929;.00040754;.00042837;.00045125;.00047641;.00050407;.0005345;.00056802;.00060497;.00064574;.00069077;.00074057;.00079569;.00085681;.00092465;.00100005;.00108398;.00117755;.001282;.0013988;.0015296;.00167558;.00183719;.00201544;.00221215;.00242934;.00266927;.00293446;.00322772;.0035522;.00391143;.00430934;.00475034;.00523941;.00578209;.00638462;.00705404;.00779824;.00862614;.00954778;.01057453;.01174851;.01310353;.01465117;.01642287;.01845592;.02079468;.02349213;.02661179;.03023012;.03443964;.03935287;.04510742;.05187266;.05985856;.06932744;.08060998;.09412724;.11042154;.13020057;.15440186;.18037984;.20634845;.23483639;.26596289;.29977556;.33570382;.37359315;.41425328;.45766448;.50376131;.55242855;.60349877;.65675189;.71191709;.76867722;.8266755;.88552449;.94481663;1;1;1
2046;0;24;.00028836;.00007211;.00005562;.00004546;.00003936;.00003611;.0000351;.00003615;.00003944;.00004484;.00005148;.00005882;.00006688;.00007569;.00008526;.00009625;.00011038;.00012941;.0001525;.00017515;.00019332;.00020506;.00020902;.00020475;.00019579;.00018872;.00018644;.00018878;.00019592;.00020841;.0002258;.00024623;.00026868;.00029339;.00032059;.00035055;.00038358;.00042002;.00046023;.00050465;.00055374;.00060803;.0006681;.00073463;.00080834;.00089007;.00098075;.00108143;.00119328;.00131763;.00145548;.00160733;.00177404;.00195696;.00215754;.00237737;.00261816;.00288174;.00317014;.0034855;.00383015;.00420661;.0046176;.00506603;.00555507;.0060881;.00666878;.00730105;.00798915;.00873763;.00956347;.0104962;.01156058;.01277813;.01417442;.01578002;.01763148;.01977278;.02225701;.02514853;.02852574;.0324847;.03714372;.04264946;.04918504;.05698092;.06632973;.07760684;.09129941;.10804816;.1274457;.14895655;.17308342;.20001232;.22823495;.25824734;.29248875;.33011633;.37125047;.41596448;.46427356;.51612426;.57138557;.62984237;.69119241;.75504751;.82093981;.88833291;.95663779;1;1
2046;1;24;.00026567;.00007745;.00006461;.00005459;.00004673;.00004052;.00003559;.00003167;.00002855;.00002663;.00002692;.00003019;.00003755;.00005181;.00007929;.00012512;.00018138;.00023133;.00026715;.00029434;.00031741;.00033499;.00034603;.00034982;.00034884;.00034851;.0003516;.0003582;.0003685;.00038281;.00040081;.00042134;.00044389;.00046866;.0004959;.00052586;.00055885;.00059521;.00063531;.00067959;.00072855;.00078274;.00084279;.00090944;.00098349;.0010659;.00115774;.00126024;.00137482;.00150309;.00164621;.00180464;.00197939;.00217223;.00238516;.00262038;.00288038;.00316792;.0034861;.00383837;.00422861;.00466117;.00514093;.00567335;.00626458;.00692155;.00765204;.00846483;.00936984;.01037826;.01153292;.01286759;.01439301;.01614048;.01814719;.02045739;.02312399;.02621047;.02979337;.03396535;.03883923;.04455314;.0512773;.05922291;.06865421;.07990468;.0933995;.10968703;.12948392;.15374104;.17974384;.20566798;.23410279;.26516622;.29891618;.33478098;.37259014;.41315873;.45646711;.50245034;.55099409;.60193227;.65504659;.71006846;.76668328;.82453716;.88324566;.94240432;1;1;1
2047;0;24;.00028498;.00007107;.00005482;.00004481;.0000388;.0000356;.00003461;.00003565;.0000389;.00004424;.0000508;.00005806;.00006605;.00007478;.00008426;.00009517;.00010918;.00012804;.00015093;.00017339;.0001914;.00020304;.00020697;.00020274;.00019385;.00018683;.00018457;.00018688;.00019394;.00020629;.00022351;.00024372;.00026595;.0002904;.00031732;.00034697;.00037966;.00041572;.00045552;.00049947;.00054805;.00060177;.00066122;.00072704;.00079998;.00088085;.00097057;.00107018;.00118085;.00130387;.00144025;.00159049;.00175542;.00193639;.00213483;.00235231;.00259052;.00285129;.0031366;.00344859;.00378956;.00416201;.00456861;.00501227;.00549609;.00602345;.00659796;.00722352;.00790432;.00864488;.00946214;.01038557;.01143976;.01264615;.01403024;.01562251;.01745946;.01958499;.02205215;.02492529;.02828286;.03222102;.0368583;.04234173;.04885505;.05662964;.06595958;.07722236;.09090838;.1076632;.12706426;.14856717;.17268739;.19961081;.22783233;.25784728;.2920888;.32971668;.37085129;.41556593;.46387585;.51572768;.57099049;.62944929;.69080195;.75466048;.82055712;.88795563;.95626711;1;1
2047;1;24;.00026066;.00007587;.00006323;.0000534;.00004569;.00003961;.00003479;.00003097;.00002793;.00002607;.00002637;.00002958;.00003681;.00005079;.00007774;.00012268;.00017787;.0002269;.00026212;.0002889;.00031162;.00032897;.00033989;.00034368;.00034278;.00034251;.0003456;.00035213;.00036231;.00037643;.00039416;.00041439;.00043661;.000461;.00048782;.00051731;.00054978;.00058555;.00062499;.00066854;.00071667;.00076993;.00082894;.00089441;.00096714;.00104805;.0011382;.00123878;.00135118;.00147697;.0016173;.00177263;.00194394;.002133;.00234175;.00257238;.0028273;.00310924;.00342124;.0037667;.00414944;.00457373;.00504436;.00556672;.00614687;.00679162;.00750865;.0083066;.00919525;.01018565;.01132128;.0126359;.0141394;.01586296;.01784364;.02012558;.02276163;.02581524;.02936298;.03349766;.03833238;.04400579;.05068891;.0585942;.06798776;.07920585;.09267776;.10895788;.1287718;.15308376;.17911109;.20499152;.23337421;.26437583;.29806435;.33386702;.37159774;.41207679;.45528463;.50115675;.54957973;.60038879;.6533674;.70824912;.76472189;.82243459;.88100576;.94003393;.99910896;1;1
2048;0;24;.00028165;.00007007;.00005404;.00004417;.00003825;.0000351;.00003412;.00003515;.00003837;.00004365;.00005014;.00005732;.00006523;.00007388;.00008328;.0000941;.000108;.00012669;.00014938;.00017164;.0001895;.00020104;.00020494;.00020074;.00019192;.00018497;.00018271;.00018499;.00019198;.0002042;.00022124;.00024124;.00026324;.00028744;.00031408;.00034343;.00037578;.00041146;.00045084;.00049434;.00054241;.00059557;.0006544;.00071953;.0007917;.00087172;.00096049;.00105905;.00116854;.00129026;.00142519;.00157382;.00173699;.00191603;.00211235;.0023275;.00256317;.00282116;.00310342;.00341208;.00374941;.00411788;.00452015;.00495908;.00543775;.0059595;.0065279;.00714682;.0078204;.00855311;.00936189;.0102761;.01132019;.01251553;.01388753;.01546658;.01728912;.01939898;.02184918;.02470404;.02804206;.03195949;.03657508;.04203625;.04852731;.05628059;.06559156;.07683989;.09051916;.10727978;.1266842;.14817917;.1722928;.19921084;.22743136;.25744897;.29169085;.32931932;.37045474;.41517044;.46348169;.51533518;.57060009;.62906153;.69041749;.75428011;.82018179;.88758638;.95590511;1;1
2048;1;24;.00025574;.00007433;.0000619;.00005224;.00004468;.00003873;.00003402;.00003029;.00002733;.00002552;.00002583;.00002899;.00003608;.00004981;.00007623;.0001203;.00017444;.00022257;.00025719;.00028355;.00030594;.00032305;.00033385;.00033764;.00033681;.0003366;.00033968;.00034615;.0003562;.00037012;.0003876;.00040753;.00042941;.00045344;.00047984;.00050887;.00054081;.000576;.00061479;.00065761;.00070493;.00075727;.00081525;.00087957;.00095099;.00103044;.00111892;.00121762;.00132788;.00145125;.00158885;.00174113;.00190909;.00209445;.00229912;.00252524;.00277519;.00305165;.00335761;.00369641;.00407179;.00448797;.00494967;.00546217;.00603145;.00666421;.00736801;.00815138;.00902396;.00999663;.01111352;.01240838;.01389025;.01559021;.01754516;.01979917;.02240497;.025426;.02893884;.03303646;.03783222;.04346527;.0501074;.05797233;.067328;.07851343;.09196196;.10823403;.12806416;.15242999;.17848155;.20431902;.23265057;.2635916;.29721993;.33296176;.37061575;.41100723;.45411671;.49988018;.54818505;.59886786;.65171376;.70645846;.76279234;.82036701;.87880392;.93770453;.99666155;1;1
